t,dr_x,dr_y
1790035697.6447904,-0.0013390661272766175,-0.14759647358754982
1790035697.6626844,-0.001347586630863551,-0.14832663010934108
1790035697.6799705,-0.00135587093815753,-0.14903368323839528
1790035697.7034483,-0.0013672222976171284,-0.14999715146648948
1790035697.7219503,-0.001376230441407555,-0.15075838530007588
1790035697.740844,-0.0013855013448377431,-0.15153778049666802
1790035697.765071,-0.0013975009735021828,-0.1525405443740098
1790035697.781505,-0.0014056923127261953,-0.15322230992319885
1790035697.8038518,-0.0014169208354224935,-0.15415219337940517
1790035697.8429704,-0.0014368356796384055,-0.1557886120831596
1790035697.846184,-0.0014384734485089854,-0.15592310486309252
1790035697.8644147,-0.00144781886012769,-0.15668795566155447
1790035697.8823037,-0.00145704147719021,-0.15744029646539695
1790035697.9028854,-0.001467725092876111,-0.1583083046337784
1790035697.9221714,-0.0014778003184150801,-0.15912379242930666
1790035697.94232,-0.0014883946973633284,-0.15997808562700885
1790035697.964645,-0.001500219189511305,-0.16092748712255467
1790035697.9827049,-0.0015098400272485627,-0.16169737629091666
1790035698.0041084,-0.0015213196316129858,-0.162612399298663
1790035698.0239549,-0.001532027888376818,-0.16346307297300877
1790035698.04339,-0.001542585670068798,-0.16429825041404109
1790035698.0638363,-0.0015537705988567924,-0.16517924902106748
1790035698.0893176,-0.001567828683990661,-0.16628088638233354
1790035698.1044629,-0.0015762221341789646,-0.16693697519725112
1790035698.119686,-0.0015846995953669365,-0.16759775226799523
1790035698.1392944,-0.001595682809356515,-0.16845107588470298
1790035698.1622512,-0.001608635887001228,-0.16945310214892864
1790035698.180659,-0.0016190814378372856,-0.1702584818902223
1790035698.200701,-0.0016305224739212303,-0.17113760869750116
1790035698.2206717,-0.0016419866391893458,-0.1720158271999243
1790035698.2398157,-0.0016530292965123885,-0.17285973971527743
1790035698.2630596,-0.0016665206196013259,-0.17388740772622013
1790035698.2804265,-0.0016766508999605859,-0.17465693125222106
1790035698.2998457,-0.0016880349941306363,-0.17551951332395083
1790035698.3407383,-0.0017122384804424868,-0.17734534557694617
1790035698.3439226,-0.0017141244083082167,-0.17748758084768498
1790035698.3644044,-0.0017263027382164123,-0.17840481618466883
1790035698.3831086,-0.0017374624865904111,-0.17924440076553372
1790035698.404565,-0.0017503220014950477,-0.18021009543518057
1790035698.419459,-0.0017592750793573703,-0.18088165848872553
1790035698.439985,-0.001771664434303561,-0.18180949989183606
1790035698.4624128,-0.0017852586466080335,-0.18282610543920527
1790035698.4802654,-0.0017961139062238475,-0.1836370979681663
1790035698.5006013,-0.0018085201673284227,-0.18456320880323232
1790035698.5206976,-0.001820819106560201,-0.18548066093729543
1790035698.5401652,-0.0018327656785560773,-0.18637151790153422
1790035698.5623727,-0.001846440437174837,-0.18739050077590141
1790035698.5887372,-0.0018627380284859825,-0.18860408105883442
1790035698.5993466,-0.0018693077048425684,-0.18909305838147972
1790035698.6198218,-0.0018820273758834688,-0.19003902427016484
1790035698.6397576,-0.0018944485147971046,-0.19096224808066145
1790035698.662234,-0.0019085020623488466,-0.19200589544201244
1790035698.6804368,-0.0019199176118524367,-0.19285292817443633
1790035698.7001846,-0.0019323388990509628,-0.19377400184827875
1790035698.7207806,-0.0019453282629205264,-0.19473698494195762
1790035698.7398117,-0.0019573566220461853,-0.19562879729592728
1790035698.7632248,-0.0019721912005583814,-0.1967289720515969
1790035698.779708,-0.0019826561533725527,-0.19750498995806554
1790035698.8000722,-0.0019956192054381167,-0.19846598387461095
1790035698.8376193,-0.002019632689011227,-0.2002454101894171
1790035698.8431764,-0.0020231888417210483,-0.20050893612026657
1790035698.8635297,-0.002036237471077193,-0.20147637434155125
1790035698.8796687,-0.002046599374009851,-0.20224491905257164
1790035698.9002616,-0.0020598428288228798,-0.20322787695334654
1790035698.9210975,-0.002073268707268689,-0.20422480974359666
1790035698.9394796,-0.0020851273298791045,-0.20510618361412145
1790035698.962538,-0.002100027909831555,-0.2062146734834989
1790035698.9800713,-0.002111370303950648,-0.20705921559370616
1790035698.9997568,-0.0021241220626833676,-0.20800951059936848
1790035699.021497,-0.002138227910299899,-0.20906151671291642
1790035699.041275,-0.0021510788998619994,-0.21002067582142586
1790035699.063493,-0.002165536294309786,-0.21110082612648431
1790035699.0846992,-0.002179349218102424,-0.21213421297813975
1790035699.1021712,-0.0021907372825552447,-0.21298728578764808
1790035699.1230886,-0.002204379361180145,-0.21401094394548312
1790035699.1428416,-0.002217267777202279,-0.21497972009619246
1790035699.1636398,-0.002230844279234532,-0.21600207877661534
1790035699.184194,-0.002244267339476232,-0.21701470327663586
1790035699.1995988,-0.002254333606430436,-0.21777488771166445
1790035699.2202098,-0.002267807462472992,-0.21879423000169027
1790035699.2405398,-0.0022811051537491808,-0.21980185573611982
1790035699.262441,-0.0022954455391594156,-0.2208898946712444
1790035699.2806458,-0.0023073768182138516,-0.22179606171677146
1790035699.300828,-0.002320611670604652,-0.2228027947608507
1790035699.3407335,-0.0023468129937035433,-0.22480177092627196
1790035699.3436031,-0.002348697250794884,-0.22494556053853096
1790035699.3658328,-0.00236330063921812,-0.22606203326039076
1790035699.3823066,-0.002374125195304382,-0.22689083576563282
1790035699.402412,-0.002387347490737792,-0.22790443409238517
1790035699.422655,-0.0024006737714900067,-0.22892707821454075
1790035699.4430704,-0.002414122517431649,-0.22996056055571806
1790035699.46469,-0.002428373678841986,-0.23105741497640142
1790035699.482309,-0.0024399919659576744,-0.23195290870589366
1790035699.5028996,-0.002453575258328776,-0.23300160731381866
1790035699.5230422,-0.0024668657274155422,-0.23402957218117906
1790035699.54255,-0.0024797370289156647,-0.23502710015571532
1790035699.5657716,-0.0024950594681426037,-0.23621727435827086
1790035699.5929751,-0.0025130168764000314,-0.23761529930791245
1790035699.603228,-0.002519785985884648,-0.23814274256233942
1790035699.6238525,-0.002533406590867233,-0.23920585782802528
1790035699.6448493,-0.0025472798365925244,-0.2402903847846635
1790035699.6638591,-0.002559847955424281,-0.2412740961423876
1790035699.6841736,-0.002573292720430712,-0.24232739255918317
1790035699.704497,-0.0025867552783519756,-0.24338322549368555
1790035699.7246797,-0.002600141792158672,-0.24443377232330574
